name,openset
WM022_4PL,"Video Cues: Gaze shifts downward and to the side, occasional blinks, slight head tilts, lips parting and jaw moving, no visible self-touching or fidgeting, neutral to slightly tense facial expression.; Audio Cues: Prosody/Timing: speech rate is moderate with frequent pauses and hesitations; rhythm is uneven due to fillers are present and a phrase; voice quality/Tension: pitch variation is present but not extreme; loudness/energy is relatively stable; breathiness is noticeable during pauses; tremor/shakiness is not observed; strain/tension is not observed; voice breaks are not observed.; Reasoning: Visual evidence shows some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, audible breathiness, no clear vocal strain or tension. Taken together, the visual and audio cues show a weak-to-moderate cross-modal pattern of monitoring or load, so the overall balance remains more compatible with a deceptive prediction.; Prediction: deceptive."
WF005_4PL,"Video Cues: Eye contact is maintained with occasional downward glances; blink rate is moderate; no visible self-touching or fidgeting; facial expression remains relatively neutral with slight mouth movement during apparent speech.; Audio Cues: Prosody/Timing: speech rate varies with pauses and hesitations; rhythm is uneven due to fillers are present and a phrase. Voice quality/Tension: pitch variation is present with upward inflections; loudness/energy fluctuates with emphasis on positive traits; breathiness is noticeable during pauses; strain/tension is not observed; voice breaks are not observed.; Reasoning: Visual evidence shows some gaze shifts or downward glances, an absence of visible self-touching or fidgeting. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. Taken together, the visual and audio cues show a weak-to-moderate cross-modal pattern of monitoring or load, so the overall balance remains more compatible with a deceptive prediction.; Prediction: deceptive."
BM021_1PT,"Video Cues: Intermittent downward and sideward gaze shifts are visible, slight lip parting appears together with jaw movement, subtle head tilts are visible, there are no visible self-touching or fidgeting behaviors, an upright posture is maintained, a the facial expression is mostly neutral is accompanied by slight eyebrow raises.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; uneven rhythm is accompanied by fillers. Vocal quality/tension: pitch variation can be heard; there are fluctuations in loudness/energy; breathiness can be heard; no tremor/shakiness is present; strain/tension is absent; no voice breaks are present.; Reasoning: The visual channel contributes some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. When the visual and audio observations are considered together, they do not form a strong cross-modal deception pattern, so the evidence still leans toward a truthful prediction.; Prediction: truthful."
WF018_2NL,"Video Cues: Gaze shifts downward and to the sides, occasional blinks, a slight head tilt is visibles, lips parted during speech, no visible self-touching or fidgeting is present, facial expression remains relatively neutral with subtle eyebrow movements.; Audio Cues: Prosody and timing: speech rate varies with frequent pauses and hesitations; rhythm is uneven with multiple fillers. Voice quality and tension: pitch variation is unstable with frequent shifts; loudness and energy fluctuate with breathiness noted during longer pauses.; Reasoning: From the visual channel, the main cues are some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy. Across modalities, the combined cues are more compatible with monitored or strategically managed responding than with fully relaxed delivery, which leaves the evidence leaning toward a deceptive prediction.; Prediction: deceptive."
WM018_1PT,"Video Cues: Gaze shifts slightly downward and to the side intermittently; lips part slightly during speech; no visible self-touching or fidgeting is present; facial expression remains relatively neutral with slight eyebrow raises; head position mostly stable with minor tilts.; Audio Cues: Prosody and timing: speech rate varies and includes pauses and hesitations; the rhythm is uneven with fillers and self-repairs. Voice quality and tension: pitch variation is evident and somewhat unstable; loudness and energy fluctuate; noticeable breathiness is present; no tremor or shakiness is observed; no strain or tension is observed; no voice breaks are observed.; Reasoning: From the visual channel, the main cues are an absence of visible self-touching or fidgeting, mild facial tension or small facial adjustments. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy, audible breathiness. Across modalities, these cues can reflect ordinary formulation and mild monitoring rather than a clear deceptive pattern, leaving the overall evidence more consistent with a truthful prediction.; Prediction: truthful."
WF002_4PL,"Video Cues: Eyes frequently shift sideways and downward, eyelids blink at a moderate rate, lips part slightly during pauses, there are no visible self-touching or fidgeting behaviors, head remains mostly steady with minor tilts, facial expression shows mild engagement with occasional eyebrow raises.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; rhythm is uneven due to fillers. Vocal quality/tension: pitch variation can be heard; loudness/energy is moderate; breathiness can be heard; strain/tension is absent; no voice breaks are present.; Reasoning: The visual channel contributes an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, audible breathiness, no clear vocal strain or tension. Considering both modalities together, the cue pattern is not decisive on its own but still aligns more with a deceptive than a truthful prediction.; Prediction: deceptive."
BM024_1PT,"Video Cues: Gaze remains mostly forward with slight downward glances; no noticeable eye contact aversion or blinking changes; head is steady with minimal movement; posture appears upright; no visible self-touching, fidgeting, or tension indicators; facial expression remains relatively consistent with mouth moving during apparent speech.; Audio Cues: Prosody/Timing: speech rate varies with pauses and hesitations; rhythm is uneven with fillers. Voice quality/Tension: pitch variation is present; loudness/energy fluctuates; breathiness is noticeable; tremor/shakiness is not observed; strain/tension is not observed; voice breaks are not observed.; Reasoning: Visual evidence shows some gaze shifts or downward glances, an absence of visible self-touching or fidgeting. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
WM019_1PT,"Video Cues: Gaze shifts downward and to the side, occasional blinks, slight lip parting appears together with jaw movement, there are no visible self-touching or fidgeting behaviors, a mostly still head position is observed with slight downward tilt.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; uneven rhythm is accompanied by fillers and self-repairs. Vocal quality/tension: noticeable pitch variation with some instability is present; there are fluctuations in loudness/energy; breathiness can be heard; no tremor/shakiness is present; strain/tension is absent; no voice breaks are present.; Reasoning: The visual channel contributes some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy, audible breathiness. When the visual and audio observations are considered together, they do not form a strong cross-modal deception pattern, so the evidence still leans toward a truthful prediction.; Prediction: truthful."
WF006_2NL,"Video Cues: Gaze shifts downward and to the side, frequent blinking, lips slightly parted with jaw movement, no visible self-touching or fidgeting, facial expression transitions from neutral to slight smile, head remains mostly still with minor tilts.; Audio Cues: Reliable audio evidence is unavailable; Reasoning: Visual evidence shows some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting. Audio evidence shows limited vocal evidence. Taken together, the visual and audio cues show a weak-to-moderate cross-modal pattern of monitoring or load, so the overall balance remains more compatible with a deceptive prediction.; Prediction: deceptive."
WM021_4PL,"Video Cues: Eyes maintain steady forward gaze with occasional brief downward glances; lips move with mouth opening/closing; there are no visible self-touching, fidgeting, or posture shifts; facial expression remains relatively neutral with subtle mouth movements.; Audio Cues: Timing and prosody: the speech rate is moderate, with occasional pauses, hesitations present; uneven rhythm is accompanied by fillers are present and a phrase; Vocal quality/tension: a moderate degree of pitch variation can be heard with some stability, the loudness/energy level stays consistent but not high; noticeable breathiness is present, no tremor/shakiness is present, strain/tension is absent, no voice breaks are present.; Reasoning: The visual channel contributes some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, relatively consistent loudness or energy, audible breathiness. Considering both modalities together, the cue pattern is not decisive on its own but still aligns more with a deceptive than a truthful prediction.; Prediction: deceptive."
WF011_1PT,"Video Cues: Gaze remains mostly forward with occasional downward glances; lips move with speech; hand briefly touches neck; no significant self-touching or fidgeting observed; facial expression remains relatively neutral with slight mouth movements.; Audio Cues: Prosody/Timing: speech rate is moderate with frequent pauses and hesitations; rhythm is uneven due to fillers. Voice quality/Tension: pitch variation is stable; loudness/energy is consistent; breathiness is present; tremor/shakiness is not observed; strain/tension is not observed; voice breaks are not observed.; Reasoning: Visual evidence shows some gaze shifts or downward glances. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, relatively consistent loudness or energy, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
WM018_3NT,"Video Cues: Gaze shifts slightly downward and to the side at intervals; lips move with speech; there are no visible self-touching or fidgeting behaviors; facial expression remains relatively neutral with slight mouth movements; a mostly still head position is observed with minor tilts.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; uneven rhythm is accompanied by fillers. Vocal quality/tension: pitch variation can be heard; there are fluctuations in loudness/energy; breathiness noted; no tremor/shakiness is present; strain/tension present; voice breaks not observed.; Reasoning: The visual channel contributes an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy. When the visual and audio observations are considered together, they do not form a strong cross-modal deception pattern, so the evidence still leans toward a truthful prediction.; Prediction: truthful."
WM027_3NT,"Video Cues: Gaze frequently shifts downward and to the sides, eyelids occasionally lower, lips slightly parted with subtle jaw movement, no visible self-touching or fidgeting, head remains mostly still with slight forward tilts, facial expression remains neutral to mildly engaged without strong emotional display.; Audio Cues: Prosody/Timing: speech rate varies with pauses between phrases, hesitations before phrase boundaries; rhythm is uneven due to interruptions in thought. Voice quality/Tension: pitch variation is unstable during emotional peaks, loudness/energy rises during insults; breathiness is present during pauses, tremor/shakiness noticeable in the final sentence.; Reasoning: Visual evidence shows subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
WF017_3NT,"Video Cues: Eye contact shifts frequently with downward glances, eyelids blink at moderate rate, lips move with jaw motion, no visible self-touching or fidgeting, facial expressions include smiling, squinting, and brow furrowing, head tilts slightly during gaze shifts.; Audio Cues: Prosody/Timing: speech rate varies with pauses and hesitations; rhythm is uneven with fillers. Voice quality/Tension: pitch variation is present; loudness/energy fluctuates; breathiness is noticeable; strain/tension is detectable.; Reasoning: Visual evidence shows subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
BM015_3NT,"Video Cues: Direct eye contact maintained throughout, minimal blinking, slight head tilts, no visible self-touching or fidgeting, facial expression remains relatively neutral with subtle mouth movements during apparent speech.; Audio Cues: Prosody/Timing: speech rate is moderate with occasional pauses, hesitations present; rhythm is uneven with self-repairs. Voice quality/Tension: pitch variation is stable, loudness/energy is consistent; breathiness is present, tremor/shakiness is not observed; strain/tension is not observed, voice breaks are not observed.; Reasoning: Visual evidence shows largely forward or steady gaze, limited blinking, an absence of visible self-touching or fidgeting. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, relatively consistent loudness or energy, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
WM016_1PT,"Video Cues: Gaze shifts downward and to the side intermittently; lips slightly parted with subtle jaw movement; no visible self-touching or fidgeting; head remains mostly still with slight tilts; facial expression remains neutral with minimal micro-expressions.; Audio Cues: Prosody/Timing: speech rate is moderately fast with frequent pauses and hesitations; rhythm is uneven with multiple fillers. Voice quality/Tension: pitch variation is moderate with some instability; loudness/energy is consistent but with occasional breathiness and slight tremor in voice.; Reasoning: Visual evidence shows some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, relatively consistent loudness or energy. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
BM021_2NL,"Video Cues: Gaze shifts downward and to the side, occasional blinks, lips slightly parted during speech, head tilts and nods, no visible self-touching or fidgeting is present, the posture remains upright, facial expression mostly neutral with slight mouth movements.; Audio Cues: Prosody and timing: speech rate varies and includes pauses and hesitations; the rhythm is uneven with fillers. Voice quality and tension: pitch variation is evident and somewhat unstable; loudness and energy fluctuate with strain/tension observed.; Reasoning: From the visual channel, the main cues are some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy. Across modalities, the combined cues are more compatible with monitored or strategically managed responding than with fully relaxed delivery, which leaves the evidence leaning toward a deceptive prediction.; Prediction: deceptive."
WF010_2NL,"Video Cues: Gaze shifts sideways and downward frequently, eyebrows furrow and raise alternately, lips part and jaw moves during speech, no visible self-touching or fidgeting, head remains mostly steady with slight tilts.; Audio Cues: Prosody/Timing: speech rate varies with pauses and hesitations; rhythm is uneven with fillers and self-repairs. Voice quality/Tension: pitch variation is present with instability; loudness/energy fluctuates with breathiness and strain/tension.; Reasoning: Visual evidence shows an absence of visible self-touching or fidgeting. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy. Taken together, the visual and audio cues show a weak-to-moderate cross-modal pattern of monitoring or load, so the overall balance remains more compatible with a deceptive prediction.; Prediction: deceptive."
BM020_4PL,"Video Cues: The gaze stays largely forward with occasional downward glances; no noticeable self-adaptors or fidgeting; facial expression is neutral with lips slightly parted during mouth movement; head position is stable with minimal motion.; Audio Cues: Prosody and timing: speech rate varies and includes pauses and hesitations; the rhythm is uneven with fillers; interruptions and self-repairs observed. Voice quality and tension: pitch variation is evident; loudness and energy fluctuate; breathiness noted; no tremor or shakiness is observed; no strain or tension is observed; voice breaks not observed.; Reasoning: From the visual channel, the main cues are some gaze shifts or downward glances, subtle mouth or jaw movement. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, no clear vocal strain or tension. Across modalities, the combined cues are more compatible with monitored or strategically managed responding than with fully relaxed delivery, which leaves the evidence leaning toward a deceptive prediction.; Prediction: deceptive."
WF006_3NT,"Video Cues: Gaze shifts sideways and downward intermittently; lips slightly parted with jaw movement; no visible self-touching or fidgeting; facial expression remains relatively neutral with slight mouth tension.; Audio Cues: Prosody/Timing: speech rate is fast with frequent pauses and hesitations; rhythm is uneven with multiple fillers. Voice quality/Tension: pitch variation is unstable with frequent shifts; loudness/energy is high with strain/tension evident in vocal delivery.; Reasoning: Visual evidence shows subtle mouth or jaw movement, an absence of visible self-touching or fidgeting. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
WM001_4PL,"Video Cues: Gaze frequently shifts downward and to the side, eyelids blink moderately, head tilts slightly during pauses, lips part slightly while speaking, there are no visible self-touching or fidgeting behaviors, posture appears upright but shoulders slightly tense.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; uneven rhythm is accompanied by fillers. Vocal quality/tension: pitch variation can be heard; there are fluctuations in loudness/energy; breathiness can be heard; strain/tension is detectable.; Reasoning: The visual channel contributes an absence of visible self-touching or fidgeting, limited head movement or mild tilts, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. Considering both modalities together, the cue pattern is not decisive on its own but still aligns more with a deceptive than a truthful prediction.; Prediction: deceptive."
BM016_4PL,"Video Cues: Intermittent downward and sideward gaze shifts are visible; lips slightly parted with subtle jaw movement; a mostly still head position is observed with slight forward lean; there are no visible self-touching or fidgeting behaviors; facial expression remains relatively neutral with mild eyebrow raise.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; rhythm is uneven due to fillers. Vocal quality/tension: pitch variation can be heard; there are fluctuations in loudness/energy; breathiness can be heard; strain/tension is absent; no voice breaks are present.; Reasoning: The visual channel contributes some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. Considering both modalities together, the cue pattern is not decisive on its own but still aligns more with a deceptive than a truthful prediction.; Prediction: deceptive."
WF024_1PT,"Video Cues: Intermittent downward and sideward gaze shifts are visible; eyelids blink at a moderate rate; lips move with speech; there are no visible self-touching or fidgeting behaviors; a mostly still head position is observed with slight nods; a neutral facial expression is maintained to mildly engaged.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; uneven rhythm is accompanied by fillers. Vocal quality/tension: pitch variation can be heard; there are fluctuations in loudness/energy; breathiness can be heard; no tremor/shakiness is present; strain/tension is absent; no voice breaks are present.; Reasoning: The visual channel contributes some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. When the visual and audio observations are considered together, they do not form a strong cross-modal deception pattern, so the evidence still leans toward a truthful prediction.; Prediction: truthful."
WF012_4PL,"Video Cues: Gaze shifts sideways multiple times, eyelids slightly lowered, lips parted during speech, no visible self-touching or fidgeting is present, neutral facial expression with subtle mouth movement.; Audio Cues: Prosody and timing: speech rate varies with pauses between phrases, hesitations before phrase boundaries; rhythm is somewhat uneven with interruptions in flow. Voice quality and tension: pitch variation is moderate with slight stability during emotional emphasis, loudness and energy fluctuate with breathiness noticeable during longer sentences, no tremor or shakiness is observed, strain/tension minimal, voice breaks not observed.; Reasoning: From the visual channel, the main cues are an absence of visible self-touching or fidgeting. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, no clear tremor or shakiness. Across modalities, the combined cues are more compatible with monitored or strategically managed responding than with fully relaxed delivery, which leaves the evidence leaning toward a deceptive prediction.; Prediction: deceptive."
WF021_4PL,"Video Cues: Gaze shifts downward and to the side, occasional blinks, lips slightly parted, no visible self-touching or fidgeting is present, neutral to slightly tense facial expression, the the head remains mostly still with minor tilts.; Audio Cues: Prosody and timing: speech rate varies with pauses between phrases, hesitations like a phrase and a phrase indicate rhythm shifts; fillers such as a phrase appear frequently. Voice quality and tension: pitch variation is moderate with stability in tone, loudness/energy remains consistent without vocal strain, breathiness is present during pauses, no tremor or shakiness is observed; no voice breaks are observed.; Reasoning: From the visual channel, the main cues are some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, relatively consistent loudness or energy, audible breathiness. Across modalities, the combined cues are more compatible with monitored or strategically managed responding than with fully relaxed delivery, which leaves the evidence leaning toward a deceptive prediction.; Prediction: deceptive."
BM017_1PT,"Video Cues: Gaze shifts downward and to the side, frequent blinking, slight head tilts, lips parted during speech, no visible self-touching or fidgeting, facial expression remains relatively neutral with subtle eyebrow raises.; Audio Cues: Prosody/Timing: speech rate varies with pauses and hesitations; rhythm is uneven with fillers. Voice quality/Tension: pitch variation is present; loudness/energy fluctuates; breathiness is noticeable; strain/tension is not observed; voice breaks are not observed.; Reasoning: Visual evidence shows some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
BM026_4PL,"Video Cues: Gaze remains mostly forward with slight downward glances; no noticeable self-adaptors or fidgeting; facial expression is relatively neutral with subtle mouth movements during apparent speech; head position is stable with minimal motion.; Audio Cues: Reliable audio evidence is unavailable; Reasoning: Visual evidence shows some gaze shifts or downward glances. Audio evidence shows limited vocal evidence. Taken together, the visual and audio cues show a weak-to-moderate cross-modal pattern of monitoring or load, so the overall balance remains more compatible with a deceptive prediction.; Prediction: deceptive."
WF016_1PT,"Video Cues: Gaze shifts downward and to the sides intermittently; lips move with speech; there are no visible self-touching or fidgeting behaviors; facial expression remains relatively neutral with slight eyebrow raises; a mostly still head position is observed with minor tilts.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; rhythm is uneven due to fillers. Vocal quality/tension: pitch variation can be heard; there are fluctuations in loudness/energy; breathiness can be heard; strain/tension is absent.; Reasoning: The visual channel contributes some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, mild facial tension or small facial adjustments, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, fluctuating loudness or energy, audible breathiness. When the visual and audio observations are considered together, they do not form a strong cross-modal deception pattern, so the evidence still leans toward a truthful prediction.; Prediction: truthful."
WM001_PT,"Video Cues: Gaze shifts sideways and downward, eyelids partially lowered, lips slightly parted during speech, there are no visible self-touching or fidgeting behaviors, a mostly still head position is observed with minor tilts.; Audio Cues: Timing and prosody: the speech rate is moderate, with occasional pauses, hesitations present; rhythm is somewhat uneven with self-repairs. Vocal quality/tension: pitch variation is stable, the loudness/energy level stays consistent; noticeable breathiness is present, no tremor/shakiness is present; strain/tension is absent, no voice breaks are present.; Reasoning: The visual channel contributes subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, relatively consistent loudness or energy, audible breathiness. When the visual and audio observations are considered together, they do not form a strong cross-modal deception pattern, so the evidence still leans toward a truthful prediction.; Prediction: truthful."
WF025_3NT,"Video Cues: Gaze frequently shifts downward and to the side, with occasional brief upward glances; eyelids blink at a moderate rate; lips move with speech; no visible self-touching or fidgeting is present; facial expression remains mostly neutral with slight smiling at times; the head remains mostly still with minor tilts.; Audio Cues: Reliable audio evidence is unavailable; Reasoning: From the visual channel, the main cues are an absence of visible self-touching or fidgeting, limited head movement or mild tilts. From the audio channel, the main cues are limited vocal evidence. Across modalities, these cues can reflect ordinary formulation and mild monitoring rather than a clear deceptive pattern, leaving the overall evidence more consistent with a truthful prediction.; Prediction: truthful."
WM001_3NT,"Video Cues: Eyes frequently downcast or closed, minimal sustained eye contact, slight head tilts, lips slightly parted during pauses, no visible self-touching or fidgeting, facial expression remains relatively neutral with subtle mouth movements.; Audio Cues: Prosody/Timing: speech rate varies with pauses and hesitations; rhythm is uneven due to fillers and self-repairs. Voice quality/Tension: pitch variation is present with instability; loudness/energy fluctuates; breathiness is noticeable; tremor/shakiness is not observed; strain/tension is present; voice breaks are not observed.; Reasoning: Visual evidence shows subtle mouth or jaw movement, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy, audible breathiness. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
WM013_1PT,"Video Cues: Gaze shifts downward and to the side, occasional blinks, lips slightly parted during speech, the head tilts subtly, no visible self-touching or fidgeting is present, facial expression remains relatively neutral with slight smiling.; Audio Cues: Prosody and timing: speech rate is moderate and includes occasional pauses, hesitations present; rhythm is uneven with self-repairs; Voice quality and tension: pitch variation is moderate with some instability; loudness/energy remains consistent but with slight drops during pauses; breathiness is present; no tremor or shakiness is observed; no strain or tension is observed; no voice breaks are observed.; Reasoning: From the visual channel, the main cues are some gaze shifts or downward glances, subtle mouth or jaw movement, an absence of visible self-touching or fidgeting. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, relatively consistent loudness or energy, audible breathiness. Across modalities, these cues can reflect ordinary formulation and mild monitoring rather than a clear deceptive pattern, leaving the overall evidence more consistent with a truthful prediction.; Prediction: truthful."
WM005_2NL,"Video Cues: Gaze shifts downward and to the side, occasional blinks, the lips are slightly parted with visible jaw movement, hand briefly touches temple, head tilts slightly, the posture remains upright but shoulders appear tense.; Audio Cues: Prosody and timing: speech rate varies and includes pauses and hesitations; the rhythm is uneven with fillers and self-repairs. Voice quality and tension: pitch variation is unstable; loudness and energy fluctuate; breathiness is present; tremor/shakiness is noticeable; strain/tension is evident; voice breaks occur.; Reasoning: From the visual channel, the main cues are some gaze shifts or downward glances, subtle mouth or jaw movement, limited head movement or mild tilts. From the audio channel, the main cues are timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy, audible breathiness. Across modalities, the combined cues are more compatible with monitored or strategically managed responding than with fully relaxed delivery, which leaves the evidence leaning toward a deceptive prediction.; Prediction: deceptive."
WM022_2NL,"Video Cues: Gaze shifts downward and to the side, occasional blinks, the head shows a slight tilts, lips parting and jaw moving, there are no visible self-touching or fidgeting behaviors, facial expression remains mostly neutral with subtle mouth movements.; Audio Cues: Timing and prosody: speech rate fluctuates, with pauses and hesitations; rhythm is uneven with multiple fillers and self-repairs. Vocal quality/tension: noticeable pitch variation with some instability is present; there are fluctuations in loudness/energy with breathiness and occasional strain/tension.; Reasoning: The visual channel contributes some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, while the audio channel contributes timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation with some instability, fluctuating loudness or energy. Considering both modalities together, the cue pattern is not decisive on its own but still aligns more with a deceptive than a truthful prediction.; Prediction: deceptive."
WF010_1PT,"Video Cues: Gaze shifts downward and to the side, frequent blinking, slight head tilts, lips parting during speech, no visible self-touching or fidgeting, facial expression remains generally neutral with subtle smiling.; Audio Cues: Prosody/Timing: speech rate is moderate with frequent pauses and hesitations; rhythm is uneven due to fillers. Voice quality/Tension: pitch variation is present but not extreme; loudness/energy is relatively stable; breathiness is noticeable during pauses; tremor/shakiness is not observed; strain/tension is not observed; voice breaks are not observed.; Reasoning: Visual evidence shows some gaze shifts or downward glances, an absence of visible self-touching or fidgeting, limited head movement or mild tilts. Audio evidence shows timing disruptions such as pauses, hesitations, fillers, or uneven rhythm, pitch variation without marked instability, audible breathiness, no clear vocal strain or tension. Taken together, the cross-modal evidence remains non-specific and does not provide strong support for deception, so the overall balance stays more compatible with a truthful prediction.; Prediction: truthful."
